Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
09/26/2016 01:45:42.829 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Identity Authentication Client	awuu7	Information 	[IdentityManager] ReloadIdentities {"Message": "IdentityProvider has 0 identities."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:42.829 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Identity Authentication Client	awuws	Information 	[ProfileManager] RunBackgroundTasks {"Message": "Background tasks: profile count.", "ProfileListSize": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:42.829 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Identity Authentication Client	awuxb	Information 	[ProfileManager] CreateConnectedProfileIfNeeded {"Message": "Looking for Connected account for profile."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:42.829 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Identity Authentication Client	awuww	Information 	[ProfileManager] RunBackgroundTasks {"Message": "Looking for single persisted OrgId/ADAL identity for profile."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:42.829 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Licensing client liblet	ibwic	Information 	License State {"Type": "Perpetual License", "OLSLicenseId": "02992-000-000010", "ACID": null, "DidRunPreview": "No", "UserId": ""}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:42.830 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Graphics.FastAcc", "Flight Name": "ofas3eiflxlznq0"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:42.830 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Experiment Liblet	a9a2s	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Graphics.FastAcc", "FlightName": "ofas3eiflxlznq0", "Scope": 0, "IsInScope": false, "TreatmentValue": false}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.019 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	MbuInstrument	ibxdj	Warning 	Standard error {"Message": "2016-09-25 21:45:43.018 Microsoft Word[7073:552491] NSAllowAppKitWeakReferences=YES"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.094 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	CocoaUI.ThemePreferences	ibidz	Information 	Initial Boot Theme {"CUIThemePreferencesType": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.101 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	MbuInstrument	ibxdj	Warning 	Standard error {"Message": "2016-09-25 21:45:43.100 Microsoft Word[7073:552491] ApplePersistenceIgnoreState: Existing state will not be touched. New state will be written to /var/folders/fr/zlm0cdnd05j9bx062ncnbgxsv3yfh1/T/com.microsoft.Word/com.microsoft.Word.savedState"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.194 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	Identity Authentication Client	a2ouq	Information 	[ProfileManager] GetSystemUserProfile {"Message": "No default identity"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.196 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	OfficeServicesManager	a1t8f	Information 	OfficeServicesManagerBase::GetConnectedServices {"Message": "GetConnectedServices() was called."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.198 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	FileUIKit	iam60	Information 	[ConnectedServicesCallback] ServicesNotification {"AddedServices": 0, "TypeOfAddedServices": "", "RemovedServices": 0, "TypeOfRemovedServices": ""}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.199 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	OfficeServicesManager	a11to	Information 	[OfficeServicesManagerBase] GetConnectedServices {"Message": "GetConnectedServices() returned synchronously.", "UserId": null, "Capabilities": 16385, "Options": 6}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.201 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Proxy", "Url": "<Url is PII>", "AuthScheme": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.201 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	IdentityDocToServiceMapping	azr7p	Information 	[DocToServiceMapping] GetLiveIdServiceParams {"Message": "No service params for Url.", "Url": "<Url is PII>", "DomainOnly": false}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.201 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Server", "Url": "<Url is PII>", "AuthScheme": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.222 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzdd	Information 	[COfficeCredStore] InitInstance {"Message": "InitInstance succeeded!"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
